"","EarlyInf.rA","EarlyInf.rB","LateInf.rA","LateInf.rB","MiddleInf.rA","MiddleInf.rB","Sporangia0.rA","Sporangia0.rB","Sporangia24.rA","Sporangia24.rB","Sporangia36.rA","Sporangia36.rB","Sporangia48.rA","Sporangia48.rB"
"HMI56_004101-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HMI56_004102-T1",31,62,96,98,104,135,307.670895513973,156,330,64,321,258,320,486
"HMI56_004103-T1",1,3,6,4,7,6,0,0,0,0,0,0,0,0
"HMI56_004104-T1",1,11,17,20,6,12,123,57,75,21,142,103,108,160
"HMI56_004105-T1",1,1,3,10,10,11,19,3,15,12,26,15,32,33
"HMI56_004106-T1",2,0,6,5,3,3,36,13,39,7,59,56,49,48
"HMI56_004107-T1",265,471,379,365,747,717,697,323,505,81,676,475,512,626
"HMI56_004108-T1",164,373,342,399,546,545,1869,988,1122,182,1152,742,851,700
"HMI56_004109-T1",35,127,108,124,170,149,475,227,166,43,291,183,276,202
"HMI56_004110-T1",1,7,11,6,7,4,31,15,219,25,227,190,191,309
"HMI56_004111-T1",53,131,152,145,204,145,631,286,678,132,1033,719,873,992
"HMI56_004112-T1",0,2,20,2,4,3,101,57,144,32,240,167,230,349
"HMI56_004113-T1",18,48,22,24,81,81,399,182,169,34,167,123,154,208
"HMI56_004114-T1",28,106,71,97,166,151,1603,750,293,45,387,299,301,417
"HMI56_004115-T1",0,0,0,0,2,0,2,0,0,0,1,0,0,0
"HMI56_004116-T1",54,185,86,111,232,183,93,50,78,21,95,57,87,99
"HMI56_004117-T1",18,60,83,85,112,76,142,52,163,34,250,194,249,301
"HMI56_004118-T1",173,480,482,488,611,551,848,414,1402,287,2152,1430,1566,1875
"HMI56_004119-T1",18,36,29,20,42,37,311,144,72,26,157,134,95,121
"HMI56_004120-T1",9,40,20,31,50,50,57,24,72,15,155,113,107,146
"HMI56_004121-T1",42,156,163,159,228,176,1325,592,713,117,784,596,605,754
"HMI56_004122-T1",28,85,100,65,127,100,638,270,299,52,398,262,340,343
"HMI56_004123-T1",19,42,51,52,79,80,138,60,293,45,277,194,218,211
"HMI56_004124-T1",142,326,258,262,446,384,225,106,392,58,723,497,350,453
"HMI56_004125-T1",19.3916014097317,25,41,28,54.722079660988,46,203.477716835442,151.494596769235,76,15,123.507947276001,99.5647157441231,91.2679925000139,116
"HMI56_004126-T1",29,60,80,59,72,70,366,201,223,19,230,209,246,202
"HMI56_004127-T1",9,43,47,56,61,40,256,151,157,17,193,143,162,182
"HMI56_004128-T1",158,319,209,302,440,429,469,286,175,35,354,271,265,321
"HMI56_004129-T1",5,11,11,23,29,19,97,41,78,7,88,58,62,83
"HMI56_004130-T1",76,187,212,201,360,332,895,388,501,117,817,608,586,685
"HMI56_004131-T1",12,61,94,93,71,92,464,233,572,54,696,529,506,610
"HMI56_004132-T1",0,1,5,3,1,0,7,4,462,66,678,471,468,524
"HMI56_004133-T1",2,1,4,0,1,0,6,7,5,0,9,8,7,7
"HMI56_004134-T1",12,28,27,23,42,33,142,60,13,13,88,64,75,142
"HMI56_004135-T1",5,13,41,25,14,16,466,264,1108,220,1686,1147,1398,2187
"HMI56_004136-T1",102,256,220,189,390,410,955,490,611,82,1049,726,547,764
"HMI56_004137-T1",45,117,128,131,178,145,564,312,495,84,640,405,485,512
"HMI56_004138-T1",1,10,27,21,21,17,346,161,256,43,327,221,284,415
"HMI56_004139-T1",102,438,359,330,563,461,977,463,900,112,992,673,711,783
"HMI56_004140-T1",83,135,140,173,242,235,174,114,378,74,451,343,376,332
"HMI56_004141-T1",126,243,245,260,342,316,374,179,1018,162,1168,823,940,786
"HMI56_004142-T1",3,9,53,26,11,11,120,73,334,59,447,350,384,396
"HMI56_004143-T1",11,45,103,117,39,41,483,258,1022,158,1169,883,970,1051
"HMI56_004144-T1",1,28,36,23,28,28,338,137,242,36,227,190,247,454
"HMI56_004145-T1",0,0,1,1,2,0,5,0,7,1,66,55,34,27
"HMI56_004146-T1",30,77,61,82,101,111,389,234,71,41,238,184,183,277
"HMI56_004147-T1",6,17,23,33,36,30,1,0,3,1,5,4,11,6
"HMI56_004148-T1",80,190,161,183,271,212,1293,676,504,79,801,563,518,698
"HMI56_004149-T1",83,121.434618345035,111,123.11671996135,204.040610948623,184.075928299656,1359.57622592916,751.803857375543,313.315406243327,69,523.913019377155,372.287694875571,463.090503500989,661.819558415914
"HMI56_004150-T1",55,130,64,109,168,166,379,199,276,36,334,273,296,310
"HMI56_004151-T1",0.5,0,0,1,1,0,1.5,0,0,0,0,0,0.5,0
"HMI56_004152-T1",36,63,51,93,87,93,164,71,165,29,189,137,181,126
"HMI56_004153-T1",122,269,289,333,378,359,1164,603,1235,175,1077,678,868,681
"HMI56_004154-T1",3,6,20,16,7,10,29,21,80,13,230,159,152,192
"HMI56_004155-T1",2,3,5,3,7,0,11,7,504,73,1328,833,701,612
"HMI56_004156-T1",6,27,42,38,30,39,155,60,237,18,173,139,141,135
"HMI56_004157-T1",0,0,0,0,2,0,0,0,0,0,0,0,0,0
"HMI56_004158-T1",2,10,12,5,7,16,56,30,412,57,798,540,516,765
"HMI56_004159-T1",5,5,23,23,6,9,482,250,224,32,130,73,139,134
"HMI56_004160-T1",144,468,499,418,548,648,1754,970,1490,259,2334,1642,1869,3189
"HMI56_004161-T1",178,372,297,376,627,510,139,61,165,24,236,150,141,220
"HMI56_004162-T1",0,0,1,1,0,1,4,1,2,0,1,0,0,0
"HMI56_004163-T1",6,25,41,45,25,45,329,131,243,24,241,179,216,177
"HMI56_004164-T1",244,605,336,367,814,802,361,217,205,27,420,286,828,573
"HMI56_004165-T1",0,2,0,2,1,0,6,3,19,0,59,39,126,124
"HMI56_004166-T1",8,28,21,15,20,23,51,28,31,4,56,42,71,73
"HMI56_004167-T1",173,425,458,497,603,533,1357,737,1276,309,2021,1425,1593,2411
"HMI56_004168-T1",94,268,335,300,388,341,615,303,942,142,1381,991,892,990
"HMI56_004169-T1",6,12,5,5,19,18,6,3,19,3,19,21,20,14
"HMI56_004170-T1",74,242,229,296,319,307,1199,615,425,99,826,578,720,976
"HMI56_004171-T1",2,11,15,13,15,8,27,12,50,4,51,35,43,45
"HMI56_004172-T1",0,6,13,7,4,5,27,12,64,7,44,26,62,39
"HMI56_004173-T1",33,88,89,78,121,98,446,262,310,66,478,335,338,370
"HMI56_004174-T1",7,23,20,26,31,28,59,32,45,8,68,37,46,40
"HMI56_004175-T1",17,17,54,34,32,6,10,6,15,0,11,5,10,3
"HMI56_004176-T1",29,97,106,115,83,75,223,99,446,78,518,351,358,465
"HMI56_004177-T1",11,45,39,65,60,37,439,192,96,29,125,86,98,114
"HMI56_004178-T1",35,96,101,124,126,108,2778,1580,797,110,860,624,718,951
"HMI56_004179-T1",6,21,21,46,37,17,37,15,14,13,60,38,60,65
"HMI56_004180-T1",49,137,129,93,182,112,718,329,139,46,404,277,313,374
"HMI56_004181-T1",92,200,104,102,322,248,228,114,140,12,162,158,122,170
"HMI56_004182-T1",15,51,43,54,59,50,190,88,209,31,212,157,194,173
"HMI56_004183-T1",59,164,174,162,201,215,398,160,467,93,810,530,553,724
"HMI56_004184-T1",30,95,175,200,107,90,421,195,969,151,1098,877,1001,906
"HMI56_004185-T1",24,52,88,97,80,89,516,196,313,57,446,319,443.566201972893,506
"HMI56_004186-T1",8,19.9535915731569,18.3135376016958,27.6230296104387,14.2402330949126,22.4488055662113,59.0567970192323,18.0276203011857,113.156081104936,11.4835880551626,223.789267700242,145.046350956613,181.120185516254,183.178331052992
"HMI56_004187-T1",23,92,74,102,103,106,227,107,212,48,287,211,235,280
"HMI56_004188-T1",54,149,101,129,156,133,220,98,311,43,307,217,185,242
"HMI56_004189-T1",53,123,155,175,198,186,739,345,491,104,676,485,543,587
"HMI56_004190-T1",16,19,24,35,34,29,242,136,79,11,153,86,98,136
"HMI56_004191-T1",54,120,165,142,155,184,263,126,445,53,462,345,378,398
"HMI56_004192-T1",0,0,5,1,1,2,0,0,0,0,0,0,1,3
"HMI56_004193-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_004194-T1",0,2,2,3,0,0,4,2,14,0,3,2,13,4
"HMI56_004195-T1",23,35,59,48,65,48,191,92,276,51,319,230,213,309
"HMI56_004196-T1",34,92,118,117,164,136,434,222,378,50,553,361,400,436
"HMI56_004197-T1",1,2,6,5,4,1,47,28,176,12,270,226,210,232
"HMI56_004198-T1",62,184,168,215,251,223,712,318,352,66,590,414,498,442
"HMI56_004199-T1",406,1208,584,596,1519,1449,273,177,394,111,623,440,494,690
"HMI56_004200-T1",5,15,19,17,18,14,85,40,125,18,113,84,92,166
"HMI56_004201-T1",0,0,2,0,0,0,3,0,82,8,201,145,110,114
"HMI56_004202-T1",657,1489,842,866,2214,1929,2289,1063,1709,293,3823,2770,1932,3058
"HMI56_004203-T1",99.5621033825159,180.926477122624,76.0102808144962,118.21368252064,216.527790301703,206.346499741537,1458.27934028733,825.667000902319,276,53,409.523423135486,292,259,362.447935080098
"HMI56_004204-T1",21,52,38,59,61,79,301,174,107,33,254,184,223,306
"HMI56_004205-T1",1,6,36,15,14,5,20,8,12,2,4,3,11,15
"HMI56_004206-T1",115,361,273,349,403,419,273,109,240,62,249,147,228,233
"HMI56_004207-T1",47,85,121,132,99,111,486,281,529,55,534,399,406,432
"HMI56_004208-T1",1,1,3,0,3,6,9,3,9,1,50,20,38,29
"HMI56_004209-T1",7,28,52,71,33,44,180,92,108,30,302,224,305,329
"HMI56_004210-T1",0,5,2,1,0,4,12,6,18,0,20,11,9,15
"HMI56_004211-T1",0,0,0,0,3,0,5,3,3,0,10,9,4,3
"HMI56_004212-T1",11,57,55,52,72,65,518,244,260,31,241,197,144,210
"HMI56_004213-T1",34,140,121,141,163,141,514,297,476,63,625,479,455,542
"HMI56_004214-T1",12,20,40,37,36,30,138,69,439,65,397,283,337,246
"HMI56_004215-T1",48,92,104,104,173,120,242,131,542,89,921,678,612,836
"HMI56_004216-T1",77,176,178,197,270,226,1380,742,590,122,833,604,596,804
"HMI56_004217-T1",16,28,44,43,42,28,18,7,22,1,27,20,31,23
"HMI56_004218-T1",166,305,236,276,473,420,211,92,243,50,323,279,251,378
"HMI56_004219-T1",36,84,89,105,135,124,1214,621,436,83,515,373,473,420
"HMI56_004220-T1",2,13,15,23,18,17,7,2,51,7,60,54,54,99
"HMI56_004221-T1",3,11,11,8,10,2,5,0,48,4,33,25,37,42
"HMI56_004222-T1",5095,11391,11084,13063,15179,13194,81,41,93,11,64,53,62,55
"HMI56_004223-T1",0,1,0,2,1,1,0,0,0,0,0,0,0,0
"HMI56_004224-T1",5,13,13,20,14,11,105,48,104,21,111,79,80,66
"HMI56_004225-T1",12,26,16,32,36,32,165,65,83,11,65,57,48,64
"HMI56_004226-T1",84,105,137,139,220,178,795,425,273,66,414,235,484,422
"HMI56_004227-T1",237.769126250087,409.049022265098,262.381590469828,335,486.76881516079,523.816857832079,1205.87323256394,686.827353996976,367.505176072509,79.0673815476588,358.703099610272,240.850093143668,253.024555315158,337.821735798085
"HMI56_004228-T1",36,165,105,114,147,120,642,319,611,120,856,583,671,611
"HMI56_004229-T1",37,89,99,83,109,132,215,117,252,24,237,227,209,182
"HMI56_004230-T1",21,95,66,47,87,73,26,11,99,10,107,102,86,136
"HMI56_004231-T1",0,0,0,0,3,0,6,0,21,3,22,16,21,23
"HMI56_004232-T1",28,84,68,96,93,97,243,94,351,33,394,286,309,338
"HMI56_004233-T1",167,497,542,641,714,610,2226,1072,1036,212,1087,766,1155,1001
"HMI56_004234-T1",11,54,40,29,66,41,75,19,73,13,155,99,99,136
"HMI56_004235-T1",109,321,235,203,440,413,366,169,773,124,1021,763,714,825
"HMI56_004236-T1",25,62,47,80,84,72,740,403,332,32,384,277,320,288
"HMI56_004237-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_004238-T1",0,0,0,0,0,0,2,0,0,0,1,3,0,0
"HMI56_004239-T1",35,109,105,105,185,149,590,241,276,59,358,271,270,276
"HMI56_004240-T1",22,81,49,65,91,93,160,63,278,33,250,172,211,312
"HMI56_004241-T1",12,39,43,43,38,33,499,203,187,26,205,136,135,210
"HMI56_004242-T1",85,202,214,217,301,312,1047,531,985,124,1316,960,1007,1455
"HMI56_004243-T1",0,0,1,0,0,1,3,1,1,0,0,3,0,1
"HMI56_004244-T1",56,150,247,276,250,209,1139,610,798,176,1012,757,1099,863
"HMI56_004245-T1",64,270,179,238,312,290,563,281,683,102,520,360,551,463
"HMI56_004246-T1",0,8,10,8,3,3,66,34,154,41,269,200,255,472
"HMI56_004247-T1",0,0,3,1,4,0,9,5,8,0,52,27,57,85
"HMI56_004248-T1",31,112,59,96,117,133,340,153,320,67,752,482,564,719
"HMI56_004249-T1",24,55,47,52,65,102,313,141,161,30,263,170,163,233
"HMI56_004250-T1",2,0,5,1,4,2,16,6,32,1,47,25,35,48
"HMI56_004251-T1",0,1,16,11,0,6,39,11,47,4,54,38,63,58
"HMI56_004252-T1",63,193,112,127,310,276,392,172,364,73,800,512,603,879
"HMI56_004253-T1",10,55,57,59,80,54,524,235,221,22,203,130,193,174
"HMI56_004254-T1",263,566,410,448,832,688,1182,622,524,125,1029,721,735,1053
"HMI56_004255-T1",0,0,2,0,3,1,9,5,116,32,367,236,167,189
"HMI56_004256-T1",47,122,135,84,137,133,308,144,284,57,390,305,273,248
"HMI56_004257-T1",103,202,208,187,328,290,3331,1694,507,131,1036,696,721,777
"HMI56_004258-T1",93,218,155,213,299,280,203,117,285,85,510,333,428,452
"HMI56_004259-T1",16,59,70,62,109,98,324,113,96,22,212,154,145,255
"HMI56_004260-T1",29,93,84,82,145,112,582,288,379,45,532,336.077486856344,365,557
"HMI56_004261-T1",9,36,32,21,47,38,89,36,107,18,197,154,194,266
"HMI56_004262-T1",0,0,0,0,0,0,4,1,3,0,4,4,2,5
"HMI56_004263-T1",0,0,1,0,0,0,2,0,1,0,7,0,6,1
"HMI56_004264-T1",7,8,20,9,16,6,39,33,76,17,143,94,97,156
"HMI56_004265-T1",43,69,87,103.124485964724,103,92,1564.0508370228,747,393.116660053601,72,389,285,306.1230138069,270
"HMI56_004266-T1",95,210,201,242,357,319,1084,555,833,148,1174,894,862,1406
"HMI56_004267-T1",46,80,87,96,130,124,408,250,344,58,565,386,448,596
"HMI56_004268-T1",0,2,4,0,0,1,46,16,65,17,112,101,91,137
"HMI56_004269-T1",34,98,120,104,147,127,1501,742,425,62,498,338,378,420
"HMI56_004270-T1",33,66,97,88,99,103,428,194,335,45,455,248,338,355
"HMI56_004271-T1",6,12,11,17,10,27,73,37,10,8,30,25,33,26
"HMI56_004272-T1",444.778637227663,1693.29770255028,2602.12384720889,2198.29710663251,2488.11635366925,1996.93883862538,8594.25068821661,3229.67878012613,8083.99890834848,1463.60682190348,7444.06323151649,4767.11346561268,7162.33060289377,6011.24280398391
"HMI56_004273-T1",6,31,22,37,42,18,75,39,14,3,89,61,66,103
"HMI56_004274-T1",21,52,60,57,79,62,120,75,179,26,191,157,176,154
"HMI56_004275-T1",62,180,122,146,235,241,395,156,274,80,642,430,505,674
"HMI56_004276-T1",16,35,61,62,67,39,201,131,993,130,1291,905,834,1369
"HMI56_004277-T1",31,51,56,67,75,90,804,517,189,43,380,193,273,256
"HMI56_004278-T1",37,108,74,88,107,93,1229,716,312,81,546,337,402,382
"HMI56_004279-T1",53,169,176,202,244,255,668,356,778,156,986,723,809,1187
"HMI56_004280-T1",51,144,102,85,202,156,450,218,358,62,325,222,285,275
"HMI56_004281-T1",7,29,29,25,33,48,118,73,73,16,73,89,84,107
"HMI56_004282-T1",9,41.2415153386294,36.081183263829,36.1621438461905,33.2498589874569,37.7057490371866,179.038184118557,93.0657872799154,24,2,56.0219712071401,47.0984320334504,77,81
"HMI56_004283-T1",68,149,136,183,255,192,1304,783,278,37,486,329,416,476
"HMI56_004284-T1",5,5,3,6,7,5,85,36,11,3,20,21,29,27
"HMI56_004285-T1",19.6588622488962,38.1096795473584,49.4038337058681,67.9850754919869,69.4445272132309,69.792702161591,216.065195758098,150.028597753357,35.1637600620776,20,219.04451958099,147.199160197435,155.239940781305,200.317088021248
"HMI56_004286-T1",6,19,33,40,32,51,127,74,129,54,226,188,181,236
"HMI56_004287-T1",16,20,23,44,39,29,46,15,47,9,48,28,38,49
"HMI56_004288-T1",2,6,14,28,7,7,205,95,242,34,287,161,208,399
"HMI56_004289-T1",28,82,81,115,94,88,338,162,210,35,354,277,252,376
"HMI56_004290-T1",11,50,59,70,56,58,201,81,362,61,476,371,342,318
"HMI56_004291-T1",1,5,8,12,12,24,46,17,19,6,50,36,45,57
"HMI56_004292-T1",31,72,105,91,121,113,1066,555,330,61,467,298,386,522
"HMI56_004293-T1",11,41,41,35,26,37,65,29,184,34,175,108,144,170
"HMI56_004294-T1",77,174,115,194,183,173,269,143,469,94,619,459,482,646
"HMI56_004295-T1",13,21,19,25,38,26,190,106,72,14,158,110,149,174
"HMI56_004296-T1",1202,2776,1751,1821,3860,3573,3775,1834,4678,642,7433,5539,4704,6447
"HMI56_004297-T1",16,37,53,44,50,65,167,90,209,32,230,166,141,199
"HMI56_004298-T1",0,1,2,4,6,0,47,15,97,22,174,113,145,119
"HMI56_004299-T1",63,158,113,173,280,214,234,118,395,57,507,374,312,326
"HMI56_004300-T1",70,146,95,159,234,193,0,0,0,0,2,2,2,1
"HMI56_004301-T1",3,17,16,27,28,42,94,32,81,12,118,68,72,107
"HMI56_004302-T1",12,22,48,66,26,26,0,0,0,0,0,0,0,0
"HMI56_004303-T1",0,12,29,15,19,21,131,54,167,28,227,169,198,345
"HMI56_004304-T1",0,0,0,0,0,0,1,2,3,1,77,74,43,32
"HMI56_004305-T1",55,158,122,93,225,196,914,447,479,55,680,465,490,550
"HMI56_004306-T1",122,416,239,263,555,477,551,285,889,152,1392,1009,958,1558
"HMI56_004307-T1",41,57,64,71,111,92,162,78,345,55,359,268,311,259
"HMI56_004308-T1",40,114,124,104,129,89,774,369,327,57,334,273,267,303
"HMI56_004309-T1",49,95,111,116,132,123,483,199,391,55,426,314,396,344
"HMI56_004310-T1",22,49,92,91,91,97,235,115,274,52,324,254,224,217
"HMI56_004311-T1",152,350,351,382,531,405,535,227,572,113,1011,683,721,801
"HMI56_004312-T1",99,259,264,306,460,386,682,289,637,105,1377,1053,857,1261
"HMI56_004313-T1",16,43,61,52,42,46,186,85,240,41,298,215,194,337
"HMI56_004314-T1",3,9,6,6,7,23,54,22,35,10,26,24,29,29
"HMI56_004315-T1",5,13,12,15,18,15,53,19,279,54,594,407,504,693
"HMI56_004316-T1",8,18,36,39,34,36,171,74,137,27,192,127,138,207
"HMI56_004317-T1",6,11,17,27,24,22,77,33,18,1,78,44,50,75
"HMI56_004318-T1",2,18,31,40,32,25,129,65,227,59,297,225,320,470
"HMI56_004319-T1",53.938791077478,176.000504730405,189.354338634069,215.81132254483,235.182442459555,237.706133052971,653.697234417213,323.978830599428,711.458075235425,96,811.426498247143,551.500451072161,588.858407636339,691.701808717161
"HMI56_004320-T1",38,132,120,132,163,179,544,243,404,57,470,387,415,458
"HMI56_004321-T1",4,6,7,5,15,7,6,5,4,1,3,4,2,3
"HMI56_004322-T1",69.1095849479111,129.077330111945,158.993790816121,168.717966484432,226.070734866436,193.371499215481,591.800286236459,312.582628630395,282.267059448259,41.7545295790798,457.370235188944,271.522958825237,394.089685470623,400.850491525446
"HMI56_004323-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_004324-T1",27,118,117,101,175,122,523,230,265,40,352,220,230,288
"HMI56_004325-T1",3,3,35,33,9,11,199,79,391,47,580,420,429,630
"HMI56_004326-T1",34,124,143,169,242,227,399,178,433,67,593,425,420,498
"HMI56_004327-T1",53,212,161,165,249,170,1693,745,350,67,628,407,511,534
"HMI56_004328-T1",31,68,120,119,99,87,1464,670,524,59,472,379,448,371
"HMI56_004329-T1",22,59,59,59,88,68,62,32,46,14,160,134,155,260
"HMI56_004330-T1",0,0,0,6,0,0,12,4,22,3,43,29,22,19
"HMI56_004331-T1",0,0,0,1,0,0,4,2,2,0,8,3,5,7
"HMI56_004332-T1",27,99,129,126,117,84,382,194,775,106,822,506,655,729
"HMI56_004333-T1",17,44,44,69,61,64,913,407,282,54,361,225,229,201
"HMI56_004334-T1",17,62,51,41,62,53,656,348,243,38,283,170,183,166
"HMI56_004335-T1",26,77,64,90,87,86,410,191,307,66,331,216,245,271
"HMI56_004336-T1",3,41,8,9,31,24,32,12,25,7,52,31,26,55
"HMI56_004337-T1",5,11,14,23,33,18,111,61,11,2,78,49,66,53
"HMI56_004338-T1",56,164,124,170,193,172,1341,615,439,82,782,544,573,698
"HMI56_004339-T1",40,76,94,114,109,103,1137,537,390,40,458,313,365,290
"HMI56_004340-T1",31,83,99,100,92,106,1509,831,362,59,383,289,370,307
"HMI56_004341-T1",82,151,200,151,301,271,1274,676,2556,416,3075,2635,2699,7022
"HMI56_004342-T1",4,11,14,21,17,4,52,23,410,55,900,613,514,456
"HMI56_004343-T1",97,276,290,277,346,287,755,403,631,86,940,643,723,822
"HMI56_004344-T1",0,0,0,1,1,5,0,0,0,0,0,0,0,0
"HMI56_004345-T1",1,7,5,10,11,10,35,22,33,2,54,47,43,45
"HMI56_004346-T1",11,29,33,33,27,40,101,39,130,35,240,142,150,203
"HMI56_004347-T1",61,264,128,132,255,253,165,70,82,15,124,111,126,161
"HMI56_004348-T1",39,116,89,115,149,129,264,138,153,24,192,163,245,263
"HMI56_004349-T1",111,197,172,230,296,263,3719,1872,404,77,576,451,572,604
"HMI56_004350-T1",47,81,107,95,127,122,207,95,216,36,351,266,256,545
"HMI56_004351-T1",25,67,52,84,79,72,305,128,205,49,350,219,278,411
"HMI56_004352-T1",539,1501,1939,2007,2032,1912,3463,1874,4064,977,7447,5424,6580,7780
"HMI56_004353-T1",120,491,298,294,660,529,6477.6468171482,2959,1474,220,1470.65153326375,1118,1321.66552298544,2682
"HMI56_004354-T1",36,140,92,93,141,133,470,205,192,48,292,228,244,211
"HMI56_004355-T1",47,117,109,127,169,156,1059,514,371,49,528,398,441,430
"HMI56_004356-T1",273,674,513,483,946,912,1317,620,942,149,2135,1621,1008,1527
"HMI56_004357-T1",53,120,95,83,191,200,618,283,294,29,467,405,282,433
"HMI56_004358-T1",15,29,32,22,47,33,259.293412190393,125,22,12,60,43,37,73
"HMI56_004359-T1",0,0,0,0,0,0,2,0,15,2,20,18,21,19
"HMI56_004360-T1",15,93,75,97,102,78,848,401,616,108,683,423,510,527
"HMI56_004361-T1",27,55,62,60,70,58,215,108,237,25,279,213,229,229
"HMI56_004362-T1",8,15,18,13,19,15,64,31,573,95,640,458,591,792
"HMI56_004363-T1",8,38,39,35,52,29,318,153,184,37,267,192,184,148
"HMI56_004364-T1",0,0,0,1,4,2,5,5,9,9,10,9,4,8
"HMI56_004365-T1",123,270,254,253,367,277,1452,765,939,126,1238,804,914,913
"HMI56_004366-T1",42,141,88,89,207,146,604,283,169,24,219,175,144,167
"HMI56_004367-T1",27,78,55,76,101,87,347,176,170,38,371,253,284,347
"HMI56_004368-T1",51,111,194,165,193,182,670,340,612,99,755,511,495,383
"HMI56_004369-T1",35.3105732480651,46.3602905826909,48.942217322955,64.9817529192714,61.2358153541551,64.2436493662612,249.582848039097,118.838439108487,150.184082030695,32,245.602562142195,163.740610727586,183.813079365324,248.214612978656
"HMI56_004370-T1",61,121,122,121,164,155,752,378,514,63,687,494,479,906
"HMI56_004371-T1",0,1,3,11,0,2,29,16,118,24,199,136,176,323
"HMI56_004372-T1",2,7,9,17,3,5,63,31,49,4,50,52,43,60
"HMI56_004373-T1",66,138,156,182,230,173,1497,806,395,125,736,505,499,470
"HMI56_004374-T1",58,109,102,91,199,147,345,200,391,37,424,338,353,424
"HMI56_004375-T1",22,77,58,74,70,81,217,132,158,34,299,231,266,497
"HMI56_004376-T1",44,143,184,192,217,156,456,215,660,97,789,518,611,797
"HMI56_004377-T1",18,33,40,47,44,38,167,90,104,17,203,165,144,193
"HMI56_004378-T1",917,2013,1430,1569,2958,2487,3723,1886,5324,760,6688,4986,4892,5717
"HMI56_004379-T1",32,112,91,113,136,98,552,258,408,51,418,282,387,320
"HMI56_004380-T1",13,7,7,8,21,19,45,24,56,9,50,36,39,70
"HMI56_004381-T1",5,3,2,2,7,3,21,8,153,23,438,314,217,198
"HMI56_004382-T1",2,5,9,13,15,12,56,33,82,10,73,53,56,70
"HMI56_004383-T1",31,65,70,62,91,85,141,65,191,56,286,241,244,230
"HMI56_004384-T1",0,1,4,0,5,5,14,0,19,0,19,9,16,7
"HMI56_004385-T1",1,3,5,6,1,11,4,7,3,0,3,3,16,5
"HMI56_004386-T1",2,3,6,2,7,1,10,4,15,1,15,17,9,6
"HMI56_004387-T1",34,77,106,121.009585194311,91,110,657.019529570663,411.041688809883,327.010611303233,77,623.014428635914,436.479638577727,523.014116727628,496
"HMI56_004388-T1",67,187,93,123,185,192,211,107,122,24,293,244,191,242
"HMI56_004389-T1",12,54,52,71,65,59,128,64,114,19,126,100,84,73
"HMI56_004390-T1",83,219,178,230,314,258,584,271,364,48,389,273,336,302
"HMI56_004391-T1",15,34,61,44,33,41,124,67,191,31,234,155,164,170
"HMI56_004392-T1",0,1,1,3,4,1,4,1,69,6,234,134,129,150
"HMI56_004393-T1",152,306,186,223,415,454,1008,551,813,118,2156,1446,1222,1454
"HMI56_004394-T1",130,256,225,317,400,357,718,354,355,86,723,498,554,704
"HMI56_004395-T1",25,93,75,80,109,70,969,406,351,55,423,295,281,237
"HMI56_004396-T1",81,183,193,220,255,213,878,439,462,109,803,511,577,525
"HMI56_004397-T1",19,38,58,69,71,54,386,173,221,36,268,217,189,215
"HMI56_004398-T1",10,23,18,17,35,24,92,47,61,20,110,63,71,97
"HMI56_004399-T1",22,86,101,127,135,130,527,282,1050,136,930,747,657,562
"HMI56_004400-T1",26,61,54,59,88,83,286,153,226,31,320,228,243,312
"HMI56_004401-T1",89,226,222,309,346,372,2970,1490,965,172,1593,1087,1520,1532
"HMI56_004402-T1",2,9,15,26,15,22,21,15,104,9,81,65,80,84
"HMI56_004403-T1",0,0,0,0,0,0,8,3,1,0,2,0,0,7
"HMI56_004404-T1",63,144,126,142,186,183,670,337,353,60,557,358,341,411
"HMI56_004405-T1",117,309,288,362,405,407,890,509,880,205,1414,1070,1026,1180
"HMI56_004406-T1",2,8,6,7,5,9,7,9,54,4,42,32,47,41
"HMI56_004407-T1",1,3,1,1,1,0,15,10,11,6,21,14,24,21
"HMI56_004408-T1",159,599,528,470,750,688,975,535,1074,291,1832,1241,1494,1676
"HMI56_004409-T1",12,9,15,16,19,11,31,9,77,9,111,68,97,117
"HMI56_004410-T1",32,120,90,91,146,140,801,386,224,27,326,214,237,231
"HMI56_004411-T1",0,0,0,0,0,0,2,1,0,0,2,0,1,4
"HMI56_004412-T1",24,56,87,84,70,87,207,99,314,44,425,339,288,347
"HMI56_004413-T1",13,54,75,54,56,56,344,159,259,44,414,289,354,286
